id,run,richness,links,connectance,diameter,distance,basal,top,intermediate,predpreyRatio,herbivory,omnivory,cannibal,l_S,GenSD,VulSD,TL,ChLen,ChSD,ChNum,path,LinkSD,S1,S2,S4,S5,centrality,loops,intervals,MaxSim,Clust,trophicCoherence,trophicVar
5,1,61,110,0.029561945713517872,6.0,2.0,0.47540983606557374,0.21311475409836064,0.3114754098360656,1.5,0.19672131147540983,0.22950819672131148,0.01639344262295082,1.8032786885245902,1.7026733153288043,0.7960491284311748,1.8199713227656593,2.9863945578231292,1.5438184050967216,4.990432586778736,1.0,1.6678733923450428,0.029561945713517872,0.0032249395323837677,0.02445579145391024,0.08438591776404192,0.01639344262295082,0.01639344262295082,0.0,0.5121649752797294,0.08678855297707756,0.6328183141721838,0.8886789498138687
5,2,61,113,0.030368180596613812,4.0,2.0,0.4426229508196721,0.18032786885245902,0.3770491803278688,1.4705882352941178,0.16393442622950818,0.32786885245901637,0.0,1.8524590163934427,1.3721704333365659,0.8526017850979906,1.9065134660421545,3.125,1.3544669941801288,5.123963979403259,1.0,1.4157512793815916,0.03708680462241333,0.002418704649287826,0.030636925557645793,0.06261757592045149,0.01639344262295082,0.0,0.0,0.5162196637606472,0.06960589501573107,0.6125430738693927,0.8526768028015447
5,3,61,76,0.02042461703843053,2.0,2.0,0.6065573770491803,0.45901639344262296,-0.06557377049180328,1.375,0.2786885245901639,0.11475409836065574,0.0,1.2459016393442623,1.964156829242893,1.2142106403850927,1.4285323965651835,1.1,0.667510015095777,4.382026634673881,1.0,1.9364499507653223,0.004837409298575652,0.0008062348830959419,0.020155872077398548,0.0499865627519484,0.01639344262295082,0.0,0.0,0.5086380832282472,0.030849478390461996,0.30061916453574244,0.30075595083206325
5,4,61,105,0.028218220908357967,5.0,2.0,0.4918032786885246,0.13114754098360656,0.3770491803278688,1.7096774193548387,0.16393442622950818,0.3114754098360656,0.0,1.721311475409836,1.4116511188428642,0.6012333003763859,1.8024704007285974,3.5297619047619047,1.3665183489660944,5.123963979403259,1.0,1.3563489741517627,0.03439935501209352,0.0018812147272238647,0.016930932545014783,0.05589895189465197,0.016393442622950824,0.0,0.0,0.583146452818584,0.07258652094717669,0.6517997722870805,0.7681934883711123
5,5,61,132,0.035474334856221444,4.0,2.0,0.3442622950819672,0.19672131147540983,0.45901639344262296,1.225,0.19672131147540983,0.39344262295081966,0.03278688524590164,2.1639344262295084,1.471501937562357,1.0510263615204702,2.064201506346315,2.824,1.27040760540504,4.8283137373023015,1.0151515151515151,1.5496440046569624,0.03251814028486966,0.009406073636119323,0.05267401236226821,0.09217952163396936,0.016393442622950817,0.03278688524590164,0.0,0.5042838093744046,0.16569796323894684,0.7475619750661101,0.8179016599730117
5,6,61,90,0.02418704649287826,5.0,2.0,0.4098360655737705,0.19672131147540983,0.39344262295081966,1.3611111111111112,0.14754098360655737,0.22950819672131148,0.08196721311475409,1.4754098360655739,1.5135682637029912,0.7486970850102734,1.9213219963827128,2.3225806451612905,2.119545498044231,3.4339872044851463,1.1237113402061856,1.5380001444877838,0.021768341843590434,0.002149959688255845,0.011556033324375168,0.04004299919376512,0.016393442622950824,0.08196721311475409,0.0,0.4002527072199202,0.17092716027142255,0.9571464648385823,1.1584891299444438
5,7,61,77,0.02069336199946251,3.0,2.0,0.5081967213114754,0.39344262295081966,0.09836065573770492,1.2333333333333334,0.22950819672131148,0.19672131147540983,0.0,1.2622950819672132,1.5969203509560095,1.1005858184424675,1.7196038251366117,1.8309859154929577,1.1950602554199965,4.2626798770413155,1.0,1.751278356304787,0.01719967750604676,0.0,0.018274657350174684,0.035474334856221444,0.016393442622950824,0.0,0.0,0.41808956071251147,0.0,0.5135899834037182,0.6752831853369762
5,8,61,110,0.029561945713517872,4.0,2.0,0.5081967213114754,0.22950819672131148,0.26229508196721313,1.5666666666666667,0.19672131147540983,0.2786885245901639,0.01639344262295082,1.8032786885245902,1.7384201687726684,0.7960491284311748,1.6549683407060454,2.9235294117647057,1.565164192292288,5.135798437050262,1.0,1.6555358341248994,0.022574576726686373,0.005912389142703574,0.022037086804622415,0.08411717280300994,0.01639344262295082,0.01639344262295082,0.0,0.4722541575000591,0.17065516718361462,0.5765851474951926,0.5269233677436982
5,9,61,105,0.028218220908357967,4.0,2.0,0.3770491803278688,0.09836065573770492,0.5245901639344263,1.4473684210526316,0.21311475409836064,0.2786885245901639,0.04918032786885246,1.721311475409836,1.4967508271414964,0.7434612927903853,1.9970832446242281,2.6842105263157894,1.1045020651995519,4.04305126783455,1.0285714285714285,1.489772641903919,0.02902445579145391,0.0034936844934157483,0.019349637194302608,0.0569739317387799,0.016393442622950824,0.04918032786885246,0.0,0.5369604573076124,0.1527257351027843,0.7133564582403167,0.891220052984496
5,10,61,60,0.01612469766191884,3.0,2.0,0.45901639344262296,0.45901639344262296,0.08196721311475409,1.0,0.29508196721311475,0.16393442622950818,0.01639344262295082,0.9836065573770492,1.3701986879443595,1.1365436557745952,1.745647931303669,1.2608695652173914,0.929391260956347,3.828641396489095,1.0,1.5577048643579579,0.009674818597151304,0.0,0.009943563558183283,0.013974737973662993,0.01639344262295082,0.01639344262295082,0.0,0.40191256830601096,0.01668618266978923,0.547942560684744,0.6410604159696668
6,1,79,1366,0.21887518025957378,4.0,3.0,0.0759493670886076,0.012658227848101266,0.9113924050632911,1.0684931506849316,0.012658227848101266,0.8481012658227848,0.3924050632911392,17.29113924050633,0.9050961101796318,0.4462614794014085,3.739041567819138,0.0,NaN,0.0,1.451207729468599,0.9293096811291252,0.9950328473001122,0.9921486941195321,0.44239705175452654,1.1778561128024354,0.012658227848101269,0.5822784810126582,0.0,0.7668228154882124,0.6549897880785019,0.943001201691508,1.5780031600790159
6,2,79,1486,0.23810286813010736,5.0,3.0,0.06329113924050633,0.0,0.9367088607594937,1.0675675675675675,0.0,0.759493670886076,0.35443037974683544,18.810126582278482,0.9529500988767463,0.4811146680141307,3.742680400902485,NaN,NaN,0.0,1.277602523659306,0.8969150978942945,1.0230732254446402,1.4616247396250601,0.5177054959141163,1.678416920365326,0.012658227848101269,0.5316455696202531,0.0,0.7828062799156147,0.6895932105954323,0.8815832145276459,1.6308715154000428
