id,model,richness,links,connectance,diameter,complexity,distance,basal,top,intermediate,predpreyRatio,herbivory,omnivory,cannibal,l_S,GenSD,VulSD,TL,ChLen,ChSD,ChNum,path,LinkSD,S1,S2,S4,S5,ρ,centrality,loops,resilience,robustness,intervals,MaxSim,Clust,trophicCoherence,trophicVar,control
1243,connectance_null,35,100,0.08163265306122448,8,0.9349488370589584,1.0,0.05714285714285714,0.05714285714285714,0.8857142857142857,1.0,0.0,0.8285714285714286,0.0,2.857142857142857,0.5378333439666537,0.5828429311169014,61.24674484640731,6.853658536585366,1.768629068088559,3.713572066704308,2.015974440894569,0.807865743068444,0.1657142857142857,0.017142857142857144,0.07591836734693877,0.07591836734693877,0.6542712326771366,0.028571428571428567,0.8571428571428571,0.5857142857142857,0.45714285714285713,143,0.21646749608934485,0.1313646670789528,13.086120244242856,335.4988696398351,0.08571428571428572
1243,degree_null,35,103,0.08408163265306122,6,0.9245798944789051,3.0,0.5714285714285714,0.08571428571428572,0.34285714285714286,2.1333333333333333,0.17142857142857143,0.2571428571428571,0.0,2.942857142857143,1.6316151756724513,0.9212172793214382,1.5138998381243116,3.009259259259259,1.469282807882687,4.68213122712422,1.263157894736842,1.5325015098961647,0.0326530612244898,0.05551020408163265,0.12489795918367347,0.3306122448979592,0.84252843551415,0.02857142857142857,0.08571428571428572,0.7857142857142857,0.5142857142857142,56,0.4754814109691713,0.34995258709544425,0.47110713975116303,0.3776254209073565,0.5714285714285714
1231,connectance_null,22,53,0.10950413223140495,6,0.9296489868101785,2.0,0.09090909090909091,0.13636363636363635,0.7727272727272727,0.95,0.045454545454545456,0.6818181818181818,0.0,2.409090909090909,0.5679810904543681,0.6361224054586305,6.024813765606965,5.777777777777778,2.1585870860091108,4.143134726391533,1.5754716981132075,0.47304390228528953,0.1384297520661157,0.02066115702479339,0.08471074380165289,0.08677685950413223,0.6998723262605859,0.045454545454545456,0.5,0.5629370629370631,0.4090909090909091,39,0.236525974025974,0.15800865800865804,2.2261398860082355,5.940123642019072,0.13636363636363635
1231,degree_null,22,65,0.13429752066115702,5,0.901138798641262,3.0,0.5,0.09090909090909091,0.4090909090909091,1.8181818181818181,0.09090909090909091,0.4090909090909091,0.0,2.9545454545454546,1.4826126672928586,0.6807583658411563,1.9919558887872453,0.0,0.0,0.6931471805599453,1.2777777777777777,1.6279331202516882,0.06611570247933884,0.1115702479338843,0.049586776859504134,0.29338842975206614,1.0490611557593674,0.045454545454545456,0.36363636363636365,0.6977272727272728,0.22727272727272727,16,0.49849043285575784,0.4866772116772117,1.0138328360032764,1.2347167694093801,0.5
1238,connectance_null,16,25,0.09765625,8,0.9563080544227263,5.0,0.1875,0.0625,0.75,1.1538461538461537,0.0625,0.4375,0.0,1.5625,0.8084883012965206,0.5209222590751906,7.884146341463415,0.0,NaN,0.0,1.8644067796610169,1.015296344259481,0.09375,0.00390625,0.0234375,0.0546875,0.7240079211793452,0.0625,0.75,0.5138888888888888,0.375,2,0.2541170634920635,0.075,3.0633741169774096,20.470260757485626,0.25
1238,degree_null,16,19,0.07421875,3,0.9420401308917903,2.0,0.6875,0.3125,0.0,2.2,0.125,0.1875,0.0,1.1875,1.7722598268350724,0.9829572656782107,1.392361111111111,1.7,1.0809352675491624,2.995732273553991,1.3333333333333333,1.84175435254167,0.03125,0.02734375,0.01953125,0.109375,0.9358617490063448,0.0625,0.0,0.8437499999999999,0.5625,2,0.3848958333333333,0.27529761904761907,0.45360921162651435,0.38290895061728386,0.6875
1258,connectance_null,22,39,0.08057851239669421,9,0.9584876099934065,2.0,0.13636363636363635,0.13636363636363635,0.7272727272727273,1.0,0.0,0.5454545454545454,0.0,1.7727272727272727,0.716333434970522,0.7371834686944557,12.92326650787349,6.0,0.7385489458759964,2.4849066497880004,1.462686567164179,1.1900046027526505,0.08471074380165289,0.004132231404958678,0.03925619834710744,0.0371900826446281,0.6815882903367316,0.045454545454545456,0.6818181818181818,0.5984848484848486,0.36363636363636365,11,0.36594516594516596,0.13701298701298703,3.2940194857894243,38.31800058568531,0.3181818181818182
1258,degree_null,22,27,0.05578512396694215,1,0.8885701014887112,2.0,0.5909090909090909,0.5909090909090909,-0.18181818181818182,1.0,0.4090909090909091,0.0,0.0,1.2272727272727273,1.568977119791727,1.7768589630332863,1.4090909090909092,0.8709677419354839,0.34077710054823884,3.4339872044851463,1.0,1.8771464731617435,0.0,0.0,0.10950413223140495,0.08677685950413223,0.79229440196616,0.045454545454545456,0.0,0.7954545454545454,0.5454545454545454,1,0.5935966810966811,0.0,1.5700924586837752e-16,0.25324675324675316,0.6818181818181818
1223,connectance_null,15,19,0.08444444444444445,9,0.976774505695613,6.0,0.2,0.13333333333333333,0.6666666666666666,1.0833333333333333,0.13333333333333333,0.26666666666666666,0.0,1.2666666666666666,0.6976698171225291,0.5555775399071027,4.333333333333332,3.0,1.2649110640673518,1.791759469228055,2.0434782608695654,0.7819187383200198,0.07555555555555556,0.0,0.022222222222222223,0.02666666666666667,0.6428921844320191,0.06666666666666668,0.26666666666666666,0.5583333333333332,0.3333333333333333,0,0.2533333333333333,0.0,1.825741858350553,8.809523809523801,0.26666666666666666
1223,degree_null,15,17,0.07555555555555556,2,0.8992918015527698,2.0,0.6,0.3333333333333333,0.06666666666666667,1.6666666666666667,0.2,0.2,0.0,1.1333333333333333,2.0791315347290786,1.1488350823619744,1.5288888888888892,1.0,0.816496580927726,2.5649493574615367,1.0555555555555556,2.1475480045930606,0.0,0.017777777777777778,0.03111111111111111,0.14666666666666667,0.9621590524520114,0.06666666666666667,0.13333333333333333,0.8,0.13333333333333333,0,0.4666666666666667,0.36740740740740746,0.6670832032063166,0.4968042328042327,0.6666666666666666
88,connectance_null,46,133,0.06285444234404537,8,0.9486592491405812,3.0,0.13043478260869565,0.021739130434782608,0.8478260869565217,1.125,0.0,0.8043478260869565,0.0,2.891304347826087,0.5888881718644174,0.4794008651851462,9.266940617211086,7.5,1.8516401995451028,2.0794415416798357,2.051282051282051,0.7883996353931382,0.14224952741020794,0.008034026465028356,0.06190926275992439,0.07136105860113422,0.5712312297607801,0.021739130434782608,0.8478260869565217,0.5363451086956522,0.5,250,0.2228913598478815,0.10927285275111363,2.6335930029430563,12.479700306214195,0.13043478260869565
88,degree_null,46,144,0.06805293005671077,1,0.9140722838957883,2.0,0.6739130434782609,0.34782608695652173,-0.021739130434782608,2.0,0.32608695652173914,0.0,0.0,3.130434782608696,1.6668466980955354,1.0511155808638293,1.326086956521739,0.993103448275862,0.08304547985373997,4.976733742420574,1.0,1.3560152782480919,0.0,0.0,0.1876181474480151,0.3620037807183365,0.7290485337555767,0.021739130434782605,0.0,0.8369565217391304,0.4782608695652174,81,0.5592753145435204,0.0,5.695961149656758e-16,0.2246376811594202,0.6739130434782609
92,connectance_null,29,189,0.22473246135552913,3,0.9265415234079831,1.0,0.0,0.0,1.0,1.0,0.0,0.9310344827586207,0.0,6.517241379310345,0.2613640325339153,0.2859451490231807,-8.98707208274878e16,NaN,NaN,0.0,1.8693467336683418,0.423167029406902,0.4756242568370987,0.1272294887039239,0.21521997621878716,0.21284185493460167,0.9200587960174954,0.03448275862068966,1.0,0.5854231974921631,0.5172413793103449,287,0.27601724095450914,0.391685134788583,10.415136327978805,420.57142857142856,0.034482758620689655
92,degree_null,29,203,0.2413793103448276,4,0.8626770088468673,2.0,0.10344827586206896,0.06896551724137931,0.8275862068965517,1.0384615384615385,0.0,0.7931034482758621,0.0,7.0,0.807219609859841,0.7815287403619023,15.38749542930719,6.998657718120805,1.9337581617749389,7.306531398939505,1.5848563968668408,0.8090234548128488,0.24019024970273484,0.44351961950059454,0.48989298454221164,0.5731272294887039,1.075609862137547,0.03448275862068966,0.6551724137931034,0.5344827586206895,0.3793103448275862,81,0.5164441862246116,0.5202494356263834,4.180606668160163,27.2189970648577,0.10344827586206896
96,connectance_null,16,62,0.2421875,4,0.9048082685216141,2.0,0.0625,0.0,0.9375,1.0666666666666667,0.0,0.9375,0.0,3.875,0.45069030184704467,0.4093936872014036,8.556794277579513,NaN,NaN,0.0,1.6614173228346456,0.4664238008335814,0.32421875,0.09375,0.1640625,0.1640625,0.9748703060943588,0.062499999999999986,0.9375,0.5546875,0.5625,40,0.31537286243168594,0.38918650793650794,2.5514791491621382,5.086533175598565,0.0625
96,degree_null,16,58,0.2265625,6,0.865885614928901,2.0,0.3125,0.1875,0.5,1.1818181818181819,0.0625,0.625,0.0,3.625,0.9058754795571745,0.8237458789502949,2.3878264002700185,3.3205128205128207,1.4726386755292924,4.356708826689592,1.325,0.8752554691892077,0.0859375,0.2421875,0.2265625,0.2578125,1.0817308617025794,0.06249999999999999,0.5,0.6562499999999999,0.5,13,0.483996212121212,0.5494318181818181,0.9462355139698672,1.0738266833091548,0.3125
98,connectance_null,14,25,0.12755102040816327,8,0.9448636168058054,2.0,0.07142857142857142,0.14285714285714285,0.7857142857142857,0.9230769230769231,0.07142857142857142,0.5,0.0,1.7857142857142858,0.6281597053175374,0.6281597053175374,10.151154401154399,3.0,1.0,1.6094379124341003,1.3055555555555556,0.7189736274183337,0.12755102040816327,0.025510204081632654,0.0663265306122449,0.0663265306122449,0.8233413418763368,0.07142857142857142,0.6428571428571429,0.48928571428571427,0.2857142857142857,2,0.24965986394557826,0.31190476190476196,4.16217005605892,24.974792463428816,0.14285714285714285
98,degree_null,14,25,0.12755102040816327,6,0.912971554203034,2.0,0.21428571428571427,0.2857142857142857,0.5,0.9090909090909091,0.0,0.2857142857142857,0.0,1.7857142857142858,1.1451032872459752,0.9103845341392833,21.912244897959166,4.769230769230769,2.1661735138967266,2.5649493574615367,1.4634146341463414,1.4687723811715372,0.07653061224489796,0.05612244897959184,0.07142857142857142,0.10204081632653061,1.0115529569719575,0.07142857142857142,0.5714285714285714,0.5408163265306122,0.2857142857142857,1,0.3111678004535148,0.2809523809523809,7.049460827551536,136.0199013231664,0.35714285714285715
99,connectance_null,9,11,0.13580246913580246,3,0.9631338482966507,1.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.75,0.0,0.3333333333333333,0.0,1.2222222222222223,0.5454545454545455,1.1409000361828303,0.1111111111111111,0.0,NaN,0.0,1.2142857142857142,1.2348252461096476,0.07407407407407407,0.024691358024691357,0.04938271604938271,0.012345679012345678,0.9430117185282448,0.1111111111111111,0.2222222222222222,0.6944444444444444,0.1111111111111111,0,0.29497354497354494,0.14814814814814814,0.5254867873090282,1.0476345486111116,0.4444444444444444
