"","richness","links","connectance","diameter","distance","basal","top","intermediate","predpreyRatio","herbivory","omnivory","cannibal","l_S","GenSD","VulSD","TL","ChLen","ChSD","ChNum","path","LinkSD","S1","S2","S4","S5","centrality","loops","intervals","MaxSim","Clust"
"12",-0.558142637493134,0.0725276801998285,0.240636273819424,0.309940152560802,-1.05027182709878,-0.829758278010704,-0.624028544083071,1.02474717676257,-0.451812474191244,-0.863789597031568,1.42732808798687,-0.31292047207409,0.146409332987444,-0.283979116678614,-0.250714722839594,0.492347230994367,0.379872298691128,-0.166507178555142,-0.269603326078776,-0.210944064535114,-0.690294658214119,0.306176681083117,-0.17105597610749,0.46592247352638,0.286350789359161,-0.230420769152524,-0.161854102951322,0.126403394293054,0.939986363244012,0.0759358598441417
"13",-0.739937667990898,0.10905868203813,-0.656886613366225,-0.296214693220227,0.0797519494876412,1.48785249361462,0.023417785918478,-1.2733976511001,1.37942659127421,0.91674883500922,-1.10361475707469,0.93516521060223,-0.31489114389217,1.2776597010467,0.759985545820867,-1.45312107750467,-1.63554714025527,-0.978340397411902,-0.134350280339333,-0.0491646358070322,0.794349782961385,-0.691603438396588,-0.3608358022101,-0.227392704029952,-0.232334650478811,0.33713684366367,0.587853055865791,0.274280451322778,0.906711650783722,-0.696627125099131
"14",0.229635827997175,-0.15697874575257,-0.186474632934203,-0.834625015382992,0.908383468614727,0.987764741161999,-1.25529894159298,-0.191032446485402,1.26975149528533,1.0589850391276,-0.84572439197166,0.599416049067605,0.195811898534551,1.38351375718881,-0.490768959778219,-1.06834960207138,-0.800577477063581,0.734442127628612,-0.540634233457278,0.564590880413045,1.0480595081145,0.28599889700391,-0.166920170552174,-0.0369700820000895,0.886302680571595,-0.55809720701168,0.0307569721479845,-0.526133854990678,1.76674663041721,-0.0194149336521305
"15",-0.467245122244252,-0.0684228314391752,-0.895549869594626,-1.15474937751505,0.00836957272095569,1.76936681246532,1.58649291824293,-2.3168815319304,0.808958753798098,1.11534106587485,-1.44602576984373,-0.329202946802723,-0.376009669272899,2.14822732541585,2.76141439794118,-1.53120044780012,-1.60908734598829,-1.0601461579915,0.865955888306913,-0.668473523835705,2.39515565239173,-0.904833989694185,-0.387213083091612,0.1216382861709,-0.1201710297346,-0.372696955396809,-0.205809403836789,0.0484021727245631,1.70904154612112,-1.09470808407871
"16",0.259934999746803,-0.416616268213316,-0.755952458866714,-1.55855711913713,-0.181983431990206,2.21581664992155,0.833680712895873,-2.30774009905704,2.34068096877666,0.477881179932252,-1.49969360360087,-0.459462744631786,-0.43591753599982,2.01180277771515,0.00409961277722103,-1.72959781732929,-1.53852789460968,-1.27829485287043,0.884393213678382,-1.00813022247332,0.478373924013722,-1.07478944789461,-0.457552498775642,-0.513415679850621,-0.0384949320308877,-0.551149543370475,-0.557451810920526,-0.380598333249165,-0.0797809816132578,-1.072257396806
"17",-0.649040152742016,0.158630775281721,1.25871255523823,-0.346690660922987,1.13839334930738,0.27894629203121,-0.9111669679149,0.23268091036093,0.385412194090077,-0.632750880706564,0.662247426811252,-0.296637997345457,0.452851504185445,0.350645661112088,-0.697419936288369,-0.300942854873214,-0.0840160542299277,-1.00560898427177,-0.646036859757217,-0.24814733142203,-0.213484745542712,-0.368887390654979,1.07974100345371,-0.210303547947007,0.6964062693116,-0.0114973303195061,-0.117898802065855,0.19898769179004,1.227440164363,1.85628146020755
"18",-0.709638496241271,0.100564593286259,-0.415421437488027,0.394066765398734,0.0718205742913428,-0.246817846569971,-0.752042537517549,0.596468810075247,-0.0688517051137226,-0.42324386678456,-0.829606138148768,-0.285783014193035,-0.223417892165281,0.729680140857314,-1.18309797241217,0.708793496679442,1.19450675756314,-0.136199240655798,-0.600952511177403,-0.555254624289834,0.718313222307014,-0.0747627007274533,-0.197709269829308,-0.591591758439446,-0.248877010335485,0.201365897035523,-0.0885952681422099,0.249182864811865,-2.38769841257632,1.25606122157595
"19",-0.709638496241271,0.126544948497522,0.210244403061531,0.394066765398734,-1.01061495111729,-1.01129052582097,-0.752042537517549,1.24455714036342,-0.490633305502767,-0.985453390909757,0.666719746291014,-0.285783014193035,-0.0118969449588927,-0.928247984683383,-0.355369851869366,2.3549936698478,2.44373285364218,-0.688209442903711,-0.600952511177403,-0.294817057563022,0.102735780817927,0.37639865651972,-0.098074865008732,-0.27805731523506,-0.422809384995575,0.201365897035523,1.14045548065784,0.251891326847618,-1.66931100871186,0.415368724832665
"20",-0.255150919996861,-0.165408632451874,-0.7637608917028,0.848793708071485,-1.12958557906177,-0.83852441404039,-0.20124419525599,0.81448700347412,-0.60728784805773,-0.742903284946734,-0.161423291889014,-0.3671953878362,-0.30858810002158,-0.929604856000469,0.426047631621207,0.967269128687941,0.530043140363516,0.458782585054601,0.264100611729394,-0.635377713644115,-0.116417851117596,-0.398633622860659,-0.318717272172431,-0.358374477688941,-0.619110783819595,-0.540220848013979,-0.308371772569546,-0.102904774530051,0.220946376961439,0.595243836055081
"21",-0.558142637493134,0.0494340311231503,-0.0613163386710894,0.309940152560802,-1.05027182709878,-0.829758278010704,-0.624028544083071,1.02474717676257,-0.451812474191244,-1.69230889574239,1.64783927095694,-0.31292047207409,0.00786929739027796,-0.762431409408115,-0.848042229129174,2.25494973448605,2.51413904902873,1.07047657160852,-0.269603326078776,0.11189000255337,-0.158397622677321,0.726094177025088,-0.107944986535084,-0.251472125052076,-0.270810978111554,-0.230420769152524,-0.161854102951322,0.134528780400313,-0.806737575045495,0.674873331539901
